Resume_ID,JD_idx,JD_title,Score
22423839,19,Business Development Specialist,0.007
19738730,10,Business Development Specialist,0.0
19738730,11,Inside Business Development,0.0
19738730,12,Sales Business Development,0.0
19738730,13,Business Development,0.0
19738730,14,Business Development,0.0
19738730,15,Business Development Specialist,0.0
19738730,16,Solar Business Development ,0.0
19738730,17,Sales Business Development,0.0
19738730,18,Business Developer,0.0
19738730,19,Business Development Specialist,0.0
32531824,10,Business Development Specialist,0.0
32531824,11,Inside Business Development,0.0
32531824,12,Sales Business Development,0.0
32531824,13,Business Development,0.02
32531824,14,Business Development,0.016
32531824,15,Business Development Specialist,0.094
32531824,16,Solar Business Development ,0.0
32531824,17,Sales Business Development,0.0
32531824,18,Business Developer,0.024
32531824,19,Business Development Specialist,0.019
34046031,10,Business Development Specialist,0.0
34046031,11,Inside Business Development,0.0
34046031,12,Sales Business Development,0.142
34046031,13,Business Development,0.017
34046031,14,Business Development,0.014
34046031,15,Business Development Specialist,0.056
34046031,16,Solar Business Development ,0.0
34046031,17,Sales Business Development,0.0
34046031,18,Business Developer,0.02
34046031,19,Business Development Specialist,0.016
14825300,10,Business Development Specialist,0.0
14825300,11,Inside Business Development,0.0
14825300,12,Sales Business Development,0.0
14825300,13,Business Development,0.018
14825300,14,Business Development,0.008
14825300,15,Business Development Specialist,0.047
14825300,16,Solar Business Development ,0.0
14825300,17,Sales Business Development,0.007
14825300,18,Business Developer,0.022
14825300,19,Business Development Specialist,0.009
37391947,10,Business Development Specialist,0.0
37391947,11,Inside Business Development,0.0
37391947,12,Sales Business Development,0.0
37391947,13,Business Development,0.0
37391947,14,Business Development,0.0
37391947,15,Business Development Specialist,0.0
37391947,16,Solar Business Development ,0.0
37391947,17,Sales Business Development,0.0
37391947,18,Business Developer,0.0
37391947,19,Business Development Specialist,0.0
26896699,10,Business Development Specialist,0.0
26896699,11,Inside Business Development,0.04
26896699,12,Sales Business Development,0.0
26896699,13,Business Development,0.022
26896699,14,Business Development,0.013
26896699,15,Business Development Specialist,0.03
26896699,16,Solar Business Development ,0.0
26896699,17,Sales Business Development,0.005
26896699,18,Business Developer,0.058
26896699,19,Business Development Specialist,0.015
11289482,10,Business Development Specialist,0.0
11289482,11,Inside Business Development,0.0
11289482,12,Sales Business Development,0.0
11289482,13,Business Development,0.008
11289482,14,Business Development,0.007
11289482,15,Business Development Specialist,0.016
11289482,16,Solar Business Development ,0.0
11289482,17,Sales Business Development,0.0
11289482,18,Business Developer,0.01
11289482,19,Business Development Specialist,0.008
29908929,10,Business Development Specialist,0.0
29908929,11,Inside Business Development,0.0
29908929,12,Sales Business Development,0.0
29908929,13,Business Development,0.0
29908929,14,Business Development,0.0
29908929,15,Business Development Specialist,0.0
29908929,16,Solar Business Development ,0.0
29908929,17,Sales Business Development,0.0
29908929,18,Business Developer,0.0
29908929,19,Business Development Specialist,0.0
10704573,10,Business Development Specialist,0.03
10704573,11,Inside Business Development,0.0
10704573,12,Sales Business Development,0.024
10704573,13,Business Development,0.006
10704573,14,Business Development,0.0
10704573,15,Business Development Specialist,0.0
10704573,16,Solar Business Development ,0.0
10704573,17,Sales Business Development,0.005
10704573,18,Business Developer,0.007
10704573,19,Business Development Specialist,0.093
14990354,10,Business Development Specialist,0.0
14990354,11,Inside Business Development,0.0
14990354,12,Sales Business Development,0.0
14990354,13,Business Development,0.033
14990354,14,Business Development,0.015
14990354,15,Business Development Specialist,0.087
14990354,16,Solar Business Development ,0.0
14990354,17,Sales Business Development,0.013
14990354,18,Business Developer,0.041
14990354,19,Business Development Specialist,0.017
24964303,10,Business Development Specialist,0.0
24964303,11,Inside Business Development,0.0
24964303,12,Sales Business Development,0.0
24964303,13,Business Development,0.04
24964303,14,Business Development,0.026
24964303,15,Business Development Specialist,0.121
24964303,16,Solar Business Development ,0.0
24964303,17,Sales Business Development,0.007
24964303,18,Business Developer,0.049
24964303,19,Business Development Specialist,0.03
82118447,10,Business Development Specialist,0.0
82118447,11,Inside Business Development,0.0
82118447,12,Sales Business Development,0.0
82118447,13,Business Development,0.022
82118447,14,Business Development,0.007
82118447,15,Business Development Specialist,0.016
82118447,16,Solar Business Development ,0.0
82118447,17,Sales Business Development,0.012
82118447,18,Business Developer,0.027
82118447,19,Business Development Specialist,0.008
18236085,10,Business Development Specialist,0.0
18236085,11,Inside Business Development,0.0
18236085,12,Sales Business Development,0.0
18236085,13,Business Development,0.013
18236085,14,Business Development,0.0
18236085,15,Business Development Specialist,0.0
18236085,16,Solar Business Development ,0.0
18236085,17,Sales Business Development,0.011
18236085,18,Business Developer,0.016
18236085,19,Business Development Specialist,0.0
29825044,10,Business Development Specialist,0.0
29825044,11,Inside Business Development,0.0
29825044,12,Sales Business Development,0.0
29825044,13,Business Development,0.014
29825044,14,Business Development,0.0
29825044,15,Business Development Specialist,0.049
29825044,16,Solar Business Development ,0.0
29825044,17,Sales Business Development,0.012
29825044,18,Business Developer,0.017
29825044,19,Business Development Specialist,0.0
77576845,10,Business Development Specialist,0.0
77576845,11,Inside Business Development,0.0
77576845,12,Sales Business Development,0.0
77576845,13,Business Development,0.0
77576845,14,Business Development,0.0
77576845,15,Business Development Specialist,0.0
77576845,16,Solar Business Development ,0.0
77576845,17,Sales Business Development,0.0
77576845,18,Business Developer,0.0
77576845,19,Business Development Specialist,0.0
39237915,10,Business Development Specialist,0.03
39237915,11,Inside Business Development,0.0
39237915,12,Sales Business Development,0.0
39237915,13,Business Development,0.028
39237915,14,Business Development,0.0
39237915,15,Business Development Specialist,0.0
39237915,16,Solar Business Development ,0.0
39237915,17,Sales Business Development,0.047
39237915,18,Business Developer,0.0
39237915,19,Business Development Specialist,0.026
28916894,10,Business Development Specialist,0.0
28916894,11,Inside Business Development,0.0
28916894,12,Sales Business Development,0.0
28916894,13,Business Development,0.021
28916894,14,Business Development,0.0
28916894,15,Business Development Specialist,0.0
28916894,16,Solar Business Development ,0.0
28916894,17,Sales Business Development,0.018
28916894,18,Business Developer,0.026
28916894,19,Business Development Specialist,0.0
26278597,10,Business Development Specialist,0.0
26278597,11,Inside Business Development,0.0
26278597,12,Sales Business Development,0.0
26278597,13,Business Development,0.007
26278597,14,Business Development,0.0
26278597,15,Business Development Specialist,0.0
26278597,16,Solar Business Development ,0.0
26278597,17,Sales Business Development,0.006
26278597,18,Business Developer,0.009
26278597,19,Business Development Specialist,0.0
80275976,10,Business Development Specialist,0.0
80275976,11,Inside Business Development,0.0
80275976,12,Sales Business Development,0.034
80275976,13,Business Development,0.014
80275976,14,Business Development,0.006
80275976,15,Business Development Specialist,0.037
80275976,16,Solar Business Development ,0.0
80275976,17,Sales Business Development,0.005
80275976,18,Business Developer,0.017
80275976,19,Business Development Specialist,0.007
11088337,10,Business Development Specialist,0.0
11088337,11,Inside Business Development,0.082
11088337,12,Sales Business Development,0.0
11088337,13,Business Development,0.007
11088337,14,Business Development,0.006
11088337,15,Business Development Specialist,0.013
11088337,16,Solar Business Development ,0.0
11088337,17,Sales Business Development,0.0
11088337,18,Business Developer,0.037
11088337,19,Business Development Specialist,0.007
23396633,10,Business Development Specialist,0.0
23396633,11,Inside Business Development,0.0
23396633,12,Sales Business Development,0.0
23396633,13,Business Development,0.01
23396633,14,Business Development,0.008
23396633,15,Business Development Specialist,0.019
23396633,16,Solar Business Development ,0.0
23396633,17,Sales Business Development,0.0
23396633,18,Business Developer,0.012
23396633,19,Business Development Specialist,0.009
12814706,10,Business Development Specialist,0.0
12814706,11,Inside Business Development,0.0
12814706,12,Sales Business Development,0.0
12814706,13,Business Development,0.006
12814706,14,Business Development,0.0
12814706,15,Business Development Specialist,0.0
12814706,16,Solar Business Development ,0.0
12814706,17,Sales Business Development,0.005
12814706,18,Business Developer,0.007
12814706,19,Business Development Specialist,0.0
39875803,10,Business Development Specialist,0.031
39875803,11,Inside Business Development,0.024
39875803,12,Sales Business Development,0.025
39875803,13,Business Development,0.013
39875803,14,Business Development,0.006
39875803,15,Business Development Specialist,0.042
39875803,16,Solar Business Development ,0.0
39875803,17,Sales Business Development,0.005
39875803,18,Business Developer,0.016
39875803,19,Business Development Specialist,0.007
30938994,10,Business Development Specialist,0.0
30938994,11,Inside Business Development,0.0
30938994,12,Sales Business Development,0.0
30938994,13,Business Development,0.006
30938994,14,Business Development,0.0
30938994,15,Business Development Specialist,0.0
30938994,16,Solar Business Development ,0.0
30938994,17,Sales Business Development,0.005
30938994,18,Business Developer,0.007
30938994,19,Business Development Specialist,0.0
16694152,10,Business Development Specialist,0.0
16694152,11,Inside Business Development,0.0
16694152,12,Sales Business Development,0.123
16694152,13,Business Development,0.011
16694152,14,Business Development,0.0
16694152,15,Business Development Specialist,0.0
16694152,16,Solar Business Development ,0.0
16694152,17,Sales Business Development,0.01
16694152,18,Business Developer,0.014
16694152,19,Business Development Specialist,0.0
15233524,10,Business Development Specialist,0.0
15233524,11,Inside Business Development,0.0
15233524,12,Sales Business Development,0.0
15233524,13,Business Development,0.011
15233524,14,Business Development,0.009
15233524,15,Business Development Specialist,0.022
15233524,16,Solar Business Development ,0.0
15233524,17,Sales Business Development,0.0
15233524,18,Business Developer,0.014
15233524,19,Business Development Specialist,0.011
81310245,10,Business Development Specialist,0.0
81310245,11,Inside Business Development,0.0
81310245,12,Sales Business Development,0.0
81310245,13,Business Development,0.015
81310245,14,Business Development,0.007
81310245,15,Business Development Specialist,0.016
81310245,16,Solar Business Development ,0.0
81310245,17,Sales Business Development,0.006
81310245,18,Business Developer,0.018
81310245,19,Business Development Specialist,0.008
22025574,10,Business Development Specialist,0.0
22025574,11,Inside Business Development,0.0
22025574,12,Sales Business Development,0.0
22025574,13,Business Development,0.0
22025574,14,Business Development,0.0
22025574,15,Business Development Specialist,0.0
22025574,16,Solar Business Development ,0.0
22025574,17,Sales Business Development,0.0
22025574,18,Business Developer,0.0
22025574,19,Business Development Specialist,0.0
13888506,10,Business Development Specialist,0.0
13888506,11,Inside Business Development,0.0
13888506,12,Sales Business Development,0.0
13888506,13,Business Development,0.007
13888506,14,Business Development,0.006
13888506,15,Business Development Specialist,0.013
13888506,16,Solar Business Development ,0.0
13888506,17,Sales Business Development,0.0
13888506,18,Business Developer,0.008
13888506,19,Business Development Specialist,0.007
79759716,10,Business Development Specialist,0.0
79759716,11,Inside Business Development,0.0
79759716,12,Sales Business Development,0.0
79759716,13,Business Development,0.009
79759716,14,Business Development,0.007
79759716,15,Business Development Specialist,0.041
79759716,16,Solar Business Development ,0.0
79759716,17,Sales Business Development,0.0
79759716,18,Business Developer,0.01
79759716,19,Business Development Specialist,0.008
10541358,10,Business Development Specialist,0.0
10541358,11,Inside Business Development,0.0
10541358,12,Sales Business Development,0.0
10541358,13,Business Development,0.0
10541358,14,Business Development,0.0
10541358,15,Business Development Specialist,0.0
10541358,16,Solar Business Development ,0.0
10541358,17,Sales Business Development,0.0
10541358,18,Business Developer,0.0
10541358,19,Business Development Specialist,0.0
31638814,10,Business Development Specialist,0.0
31638814,11,Inside Business Development,0.0
31638814,12,Sales Business Development,0.0
31638814,13,Business Development,0.069
31638814,14,Business Development,0.006
31638814,15,Business Development Specialist,0.015
31638814,16,Solar Business Development ,0.0
31638814,17,Sales Business Development,0.006
31638814,18,Business Developer,0.017
